country,indicator_abbr,indicator_name,dimension,group,prevalence,population,who_region,income_group,gender
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,41.20000076293945,2760.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,50.900001525878906,2475.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,artibonite,48.099998474121094,778.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,centre,42.5,376.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,grande-anse,43.20000076293945,175.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,metropolitan area,51.70000076293945,1404.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nippes,37.79999923706055,120.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,north,45.099998474121094,501.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,north-east,39.29999923706055,163.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,north-west,40.20000076293945,298.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,rest of west,44.5,850.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,south,41.20000076293945,333.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,south-east,37.5,236.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),28.899999618530273,711.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,24.899999618530273,827.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,26.700000762939453,822.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,24.299999237060547,905.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),15.699999809265137,1034.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,28.200000762939453,2374.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,17.799999237060547,1924.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,13.899999618530273,196.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,26.600000381469727,599.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,28.799999237060547,1775.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,18.299999237060547,1728.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,25.5,2496.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,21.0,1801.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,artibonite,26.100000381469727,742.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,centre,21.600000381469727,325.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,grande-anse,29.799999237060547,176.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,metropolitan area,21.700000762939453,967.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nippes,28.600000381469727,107.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,north,28.200000762939453,373.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,north-east,20.600000381469727,145.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,north-west,25.600000381469727,225.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,rest of west,20.200000762939453,715.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,south,24.899999618530273,298.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,south-east,20.100000381469727,225.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),41.099998474121094,1457.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,46.599998474121094,1539.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,52.29999923706055,1838.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,52.29999923706055,2099.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),51.20000076293945,2403.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,47.400001525878906,4824.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,51.29999923706055,4513.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,46.900001525878906,493.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,44.400001525878906,1384.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,48.70000076293945,3440.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,51.900001525878906,4020.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,45.29999923706055,4980.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,53.900001525878906,4356.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,artibonite,52.5,1324.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,centre,46.599998474121094,532.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,grande-anse,38.099998474121094,298.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,metropolitan area,53.70000076293945,2329.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nippes,39.20000076293945,277.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord,53.70000076293945,980.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord-est,52.599998474121094,344.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord-ouest,46.20000076293945,443.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,rest of west,46.0,1421.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,sud,38.400001525878906,660.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,sud-est,46.400001525878906,397.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),30.0,1411.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,27.399999618530273,1455.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,24.600000381469727,1652.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,20.399999618530273,1781.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),16.700000762939453,1854.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,29.299999237060547,3794.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,18.100000381469727,4359.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,13.300000190734863,642.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,27.799999237060547,757.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,29.700000762939453,3037.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,18.899999618530273,3717.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,25.799999237060547,4524.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,20.200000762939453,3628.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,artibonite,30.600000381469727,1296.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,centre,25.799999237060547,492.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,grande-anse,29.200000762939453,316.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,metropolitan area,18.799999237060547,1921.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nippes,18.0,274.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nord,24.0,795.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nord-est,23.600000381469727,276.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,nord-ouest,26.700000762939453,374.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,rest of west,21.399999618530273,1135.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,sud,22.100000381469727,587.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,sud-est,22.600000381469727,375.0,Americas,Lower middle income,Male
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),45.20000076293945,1454.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,44.0,1598.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,49.20000076293945,1873.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,53.5,2209.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),50.29999923706055,2352.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,46.599998474121094,4152.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,50.79999923706055,5334.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,47.70000076293945,651.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,45.29999923706055,1282.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,47.20000076293945,2869.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,51.20000076293945,4684.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,46.0,5095.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,52.400001525878906,4391.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,aire metropolitaine,54.29999923706055,2362.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,artibonite,48.099998474121094,1362.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,centre,39.5,607.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,grande anse,54.900001525878906,336.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nippes,45.400001525878906,286.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord,40.099998474121094,1039.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord-est,41.29999923706055,354.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,nord-ouest,45.900001525878906,465.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,reste-ouest,50.0,1552.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,sud,58.400001525878906,622.0,Americas,Lower middle income,Female
Haiti,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,sud-est,47.70000076293945,501.0,Americas,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 1 (poorest),64.30000305175781,20524.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 2,60.29999923706055,22449.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 3,56.0,23886.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 4,52.20000076293945,24696.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Economic status (wealth quintile),Quintile 5 (richest),46.099998474121094,25300.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),No or primary education,59.20000076293945,64896.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (2 groups),Secondary or higher education,50.5,51952.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Higher education,43.20000076293945,8116.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),No education,60.099998474121094,47466.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Primary education,56.79999923706055,17430.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Education (4 groups),Secondary education,51.79999923706055,43836.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Rural,57.400001525878906,79888.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Place of residence,Urban,50.900001525878906,36967.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,andhra pradesh,62.900001525878906,9100.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,arunachal pradesh,50.599998474121094,124.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,assam,69.5,3186.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,bihar,67.4000015258789,9132.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,chhattisgarh,57.5,2721.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,delhi,44.29999923706055,1072.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,goa,38.0,178.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,gujarat,55.29999923706055,6081.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,haryana,56.099998474121094,2258.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,himachal pradesh,43.29999923706055,749.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,jammu and kashmir,52.099998474121094,1130.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,jharkhand,69.5,3004.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,karnataka,51.5,6616.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,kerala,32.79999923706055,3483.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,madhya pradesh,56.0,7184.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,maharashtra,48.400001525878906,10745.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,manipur,35.70000076293945,261.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,meghalaya,47.20000076293945,287.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,mizoram,38.599998474121094,107.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,odisha,61.20000076293945,4615.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,punjab,38.0,3009.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,rajasthan,53.099998474121094,6546.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,sikkim,60.0,74.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,tamil nadu,53.20000076293945,6934.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,tripura,65.0999984741211,467.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,uttar pradesh,49.900001525878906,16838.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,uttarakhand,55.20000076293945,962.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_F,Anaemia prevalence (%) - Female,Subnational region,west bengal,63.20000076293945,9992.0,South-East Asia,Lower middle income,Female
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 1 (poorest),37.900001525878906,10410.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 2,30.100000381469727,11949.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 3,24.799999237060547,13481.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 4,18.799999237060547,14315.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Economic status (wealth quintile),Quintile 5 (richest),14.199999809265137,14582.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),No or primary education,31.200000762939453,22557.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (2 groups),Secondary or higher education,20.399999618530273,42164.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Higher education,13.600000381469727,7909.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),No education,33.599998474121094,11654.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Primary education,28.5,10903.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Education (4 groups),Secondary education,22.0,34255.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Rural,27.700000762939453,41963.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Place of residence,Urban,17.700000762939453,22773.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,andhra pradesh,23.299999237060547,5044.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,arunachal pradesh,27.700000762939453,81.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,assam,39.400001525878906,1727.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,bihar,34.29999923706055,3982.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,chhattisgarh,27.0,1461.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,delhi,17.799999237060547,713.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,goa,10.399999618530273,97.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,gujarat,22.200000762939453,3604.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,haryana,19.200000762939453,1470.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,himachal pradesh,18.5,365.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,jammu and kashmir,19.399999618530273,650.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,jharkhand,36.5,1545.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,karnataka,19.0,3653.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,kerala,8.0,1611.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,madhya pradesh,25.399999618530273,4369.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,maharashtra,16.799999237060547,6554.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,manipur,11.399999618530273,132.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,meghalaya,36.5,156.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,mizoram,19.399999618530273,60.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,odisha,33.900001525878906,2326.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,punjab,13.600000381469727,1827.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,rajasthan,23.600000381469727,3685.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,sikkim,24.700000762939453,42.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,tamil nadu,16.5,3585.0,South-East Asia,Lower middle income,Male
India,AN_ANEM_ANY_M,Anaemia prevalence (%) - Male,Subnational region,tripura,35.5,262.0,South-East Asia,Lower middle income,Male
